id_restaurant,restaurant_name,phone,street,building,id_cuisine,id_geography
41123042,FRIENDLY GOURMET PIZZA,2129620220,NASSAU STREET,59,63,7982
41423445,DAE BAK RESTAURANT,7183580002,34 AVENUE,14606,50,18145
50071778,"66S FUSION, INC.",9179127032,VANDERBILT AVENUE,8,4,6733
40367829,MCDONALD'S,7188451010,101 AVENUE,75-50,37,5129
41614202,BEVACCO RESTAURANT/BINC,7186241444,HENRY STREET,60,46,6845
50034059,RAI RAI KEN,9176393342,AMSTERDAM AVENUE,1467,47,20529
40482599,SCHOENFIELD,2125867610,WEST   45 STREET,236,2,16274
41700243,DUNKIN',7185130701,KINGS HIGHWAY,482,13,1052
50077347,COCOA GRINDER,7189960324,AVENUE M,1618,13,1599
50088695,MEET NOODLES,3474576618,8 AVENUE,5216,19,2825
41551354,PREMIUM SWEETS & RESTAURANT,7186725000,73 STREET,3714,8,14161
41401458,MOFONGO DEL VALLE,2122818360,BROADWAY,3340,51,20643
50083895,3D'S DELIGHT BAKERY & RESTAURANT,7189751121,EAST NEW YORK AVENUE,1377,16,4260
41593479,SKY FOOD COURT(SKY MALL),7189396688,COLLEGE POINT BOULEVARD,40-24,19,16064
41713485,EAST MET WEST,7182187777,METROPOLITAN AVENUE,752,19,8722
50099343,PELICANA CHICKEN,7185450110,31ST ST,2254,50,18800
50009013,PARK ASIA RESTAURANT,7188331688,66 STREET,801,19,2230
50001258,LOCANDA MARIELLA,7184992132,6 AVENUE,492,46,4073
50073259,KAM FUNG,7182530212,AVENUE N,5221,19,1663
50070958,PALOOZA KITCHEN II,3472440887,NOSTRAND AVENUE,1222,16,3694
41209159,SECCHU YOKOTA,2127771124,EAST    3 STREET,199,47,10155
50065286,NANA'S BISTRO & CATERING,7187495382,JAMAICA AVENUE,205-20,16,8537
50057659,NATURAL JUICE RESTAURANT,6468075042,5 AVENUE,5716,76,2924
40804423,(LEWIS DRUG STORE) LOCANDA VINI E OLII,7186229202,GATES AVENUE,129,46,5661
50008319,POULETTE,2129569488,9 AVENUE,790,17,17821
40573338,CRAB SHANTY,7188851810,CITY ISLAND AVENUE,361,71,21752
50078464,GLAZE,2129353400,LEXINGTON AVENUE,643,47,16405
40786919,BOSTON MARKET,7182415700,RALPH AVENUE,1972,2,2107
50052491,MR Q'S GRILL HOUSE,7189728882,8 AVENUE,5302,4,2800
50080210,HAO NOODLE,2126338911,WEST   14 STREET,343,19,12621
41396676,STAND 125 FOOD COURT,__________,EAST  161 STREET,1,2,20988
50017015,AL HORNO LEAN MEXICAN,2125469316,2 AVENUE,1089,53,16508
50010993,THE COPPER STILL,2125108469,2 AVENUE,151,45,11206
41144258,BURGER KING,7187650844,5 AVENUE,5212,37,3099
41584558,MESKE ETHIOPIAN RESTAURANT,2123991949,WEST   47 STREET,468,31,17207
50088892,CHIMI MUNDO LOUNGE,7188468636,ATLANTIC AVENUE,98-05,76,6035
40424780,MANNA ONE BAKERY,2126087551,CATHERINE STREET,27,7,8381
50092241,TAKSIM,7187881064,4TH AVE,776,81,3760
50058520,MULBERRY & VINE,9178102880,EAST   44 STREET,155,2,14951
41131950,DUNKIN',7189442109,WHITE PLAINS ROAD,2200,27,22148
50051545,TSURUTONTAN UDON NOODLE BRASSERIE,2129891000,EAST   16 STREET,21,47,12224
50060381,LATIN SOCIAL COCINA-BAR,6464100080,MAIDEN LANE,75,2,7812
41413944,HING WONG RESTAURANT,7188424165,WESTCHESTER AVENUE,721,19,20541
41595076,BAY TERRACE POOL & TENNIS CENTER,7184236111,23 AVENUE,21200,2,19253
50054846,EONS,7184874807,188TH ST,6142,4,12463
50058045,POST,6465410922,AVENUE B,42,2,10153
50046451,RUBY'S RESTAURANT,6469199059,VAN NEST AVENUE,600,76,21486
50075089,KANTO GRILL,7184702711,JAMAICA AVE,21469,32,9108
50090427,West End Taco Company,7186830839,WEST   96 STREET,301,53,19790
50074643,BURGER KING,9174736449,JEROME AVENUE,1380,68,21399
41472216,PRET A MANGER,2125647579,7 AVENUE,342,69,14091
50001823,HANCO'S,7188586818,SMITH STREET,134,83,5865
50078605,KING TEXAS FRIED CHICKEN AND PIZZA,3477222592,SURF AVENUE,2919B,17,252
50061132,THE FACTORY,7182070802,WYCKOFF AVENUE,779,2,6803
40525767,CAPRI II PIZZA,7186713822,DREISER LOOP,149,62,22680
50058469,MADMAN ESPRESSO,6467081111,UNIVERSITY PLACE,54,13,11688
41044394,DUNKIN',7187436555,AVENUE X,2928,48,727
50047948,HAPPY GARDEN,7183872200,GRAHAM AVENUE,103,19,7541
40881793,SUBWAY,7182975060,JAMAICA AVENUE,14604,68,7112
50075719,LA IGUANA AZUL RESTAURANT,7189484719,GIFFORDS LANE,8,53,156
50046283,HUMMUS KITCHEN,2126960055,3 AVENUE,444,48,13189
50016943,EL NUEVO ROBLE BILLIARDS,3478206981,EAST  170 STREET,216,76,21357
40364296,HAPPY GARDEN,7182955588,EAST KINGSBRIDGE ROAD,277,19,22330
50087839,JOYFACE,2013102281,AVENUE C,104,11,10291
50061081,B & D HALAL RESTAURANT,2122687602,WEST   29 STREET,163,1,13946
40818166,STARBUCKS,7182229729,COURT STREET,167,13,5988
50000867,TABATA 2 JAPANESE NOODLE RESTAURANT,2124652418,8 AVENUE,557,47,15355
41406631,16TH AVENUE GLATT,7188715254,16 AVENUE,4619,48,2275
40374192,ELIO'S,2127722242,SECOND AVENUE,1621,46,18948
50038898,NEW GREAT WALL CHINESE RESTAURANT,7188980815,WOODSIDE AVENUE,69-13,19,13008
41389304,JOHAL DELI,2122222636,COLUMBUS AVENUE,945,59,19934
41649353,VIVIR EN ABUNDANCIA,7182054309,WILSON AVENUE,132,58,7019
41404797,THE WOODS/ THE BEAR (BACKYARD KITCHEN),7187824955,SOUTH    4 STREET,48,2,8441
50044250,FUJI JAPANESE CUISINE,7182633636,QUEENS BLVD,11327,47,9149
50033699,ANGEL OF HARLEM,2127252353,FREDERICK DOUGLASS BOULEVARD,2272,16,20498
50102668,APOLLO CAFE & BAKERY,9173738400,DELONG ST,4102,13,15408
41191438,CHERYL'S GLOBAL SOUL,3475392855,UNDERHILL AVENUE,236,2,4523
41674322,HAPPY TOWN CHINESE RESTAURANT,7187621870,COLLEGE POINT BOULEVARD,1803,19,19317
40364299,B & M HOT BAGEL & GROCERY,7189668445,GIFFORDS LANE,203,26,178
50058620,ANGELINA'S KITCHEN,7186982000,MARSH AVENUE,280,46,358
40365882,NEW YORK PIZZA SUPREMA,2125948939,8 AVENUE,413,62,14505
50042385,CHIPOTLE MEXICAN GRILL,2122281915,1 AVENUE,286,53,11794
40534177,LA CUCINA,7188379911,18 AVENUE,8611,46,1167
41035072,THE KETTLE BLACK,7186807862,3 AVENUE,8622,2,1819
50060926,BRINDLE ROOM/APARTMENT 7B,9295008637,JFK INTERNATIONAL AIRPORT,"",2,23056
50005259,KENNEDY FRIED CHICKEN & PIZZA,7187086223,WHITE PLAINS ROAD,4400,17,22997
41014679,BATTERY GARDENS RESTAURANT,2128095508,BATTERY PARK PLAZA,1,2,7293
50032704,BY CHLOE,2122908000,BLEECKER STREET,185,82,11125
40383003,COBBLESTONE PUB,7182639754,QUEENS BOULEVARD,117-18,2,8872
50041245,SUNBERI YOGURT & CAFE,7187281088,30TH AVE,3504,41,17894
50061149,RIGHT FIELD DECK BAR,9122843260,EAST  161 STREET,1,2,20988
50078659,INTERLUDE CAFE,9492853401,HUDSON STREET,145,13,9884
50042275,HERBS THAI BISTRO,2128089388,EAST   45 STREET,251,80,14922
50032753,AGAVI ORGANIC JUICE BAR,2123908042,EAST    7 STREET,72,49,10854
41393099,THE DUBLINER,2127855400,STONE STREET,45,45,7432
41631065,AYNA AGRA,7182251201,39 AVENUE,21335,42,17904
41357172,JUSTINE RESTAURANT,7185382100,EAST  167 STREET,28,51,21249
50055338,J C GREEN LIFE NYC,3478798494,OGDEN AVENUE,1343,2,21439
41435697,FRANK'S TAVERN,7182519760,AVENUE N,5511,2,1669
41319055,GRAND SICHUAN EASTERN,2123555855,2 AVENUE,1049,19,16207
41078097,HAE WOON DAE RESTAURANT,7183975834,BROADWAY,75-32,50,13653
50017056,SILVER SPOON DINER,7183933000,JUNCTION BOULEVARD,58-21,2,12029
41645644,THE RITZ-CARLTON HOTEL/AUDEN,2123089100,CENTRAL PARK SOUTH,50,2,17846
41666383,BOCCA DI BACCO,2129898400,9 AVENUE,167,46,13361
50053334,KFC,7185858333,EAST  149 STREET,375,17,20495
50009898,EL GRAN MALECON RESTAURANT,3479155104,KNICKERBOCKER AVENUE,234,76,7255
50046232,PANINI CAFE,2122139199,1 AVENUE,589,26,13168
50081217,STANLEY COFFEE SHOP,7186496228,STANLEY AVENUE,675,76,3744
50046718,THE JUICE SHOP,9175878888,ADAMS STREET,345,49,6453
40512788,ELIAS CORNER FOR FISH,7189321510,31 STREET,2402,71,18596
41715036,SOUTHGATE RESTAURANT/JW MARRIOT ESSEX HOUSE,2124845100,CENTRAL PARK SOUTH,160,2,18077
40512258,BLUE RIBBON SUSHI,2123430404,SULLIVAN STREET,119,47,10572
41136985,GLACKEN'S BAR,7185857082,EAST  149 STREET,135,2,20593
50035870,FARO,7183818201,JEFFERSON STREET,436,2,7796
50038979,ARTICHOKE BASILLE'S PIZZA,3477631975,5 AVENUE,59,46,5298
50078116,THE TRIE CAFE,2126502907,MARGARET CORBIN DRIVE,99,2,22380
41256599,HARRY'S ITALIAN,2127470797,GOLD STREET,2,46,7744
50051591,TOP OF THE HILL CUISINE,3473267972,BARNES AVENUE,3601,16,22713
41161346,LE BASKET,2124209772,BROADWAY,683,2,10950
50086558,JEN'S ROTI SHOP AND BAKERY,7189757313,FLATBUSH AVENUE,838,16,3485
50009326,BAZ BAGEL AND RESTAURANT,9176933846,GRAND STREET,181,2,9567
50043802,FLOWERS FOR ALL OCCASIONS,9178608282,DEKALB AVENUE,1114,2,6498
50070375,KENNEDY FRIED CHICKEN,3478921929,WATSON AVENUE,1560,17,20866
50100383,CAFE 47,2124562453,WEST   66 STREET,47,2,18645
50017701,THE KUNJIP,2122169487,WEST   32 STREET,32,50,14058
41676437,DUNKIN',9178863304,86 STREET,2168,27,996
50032642,DELICACY,2126974444,EAST   44 STREET,12,26,15349
50063690,HAPPY GARDEN,7186171818,SPOFFORD AVE,1236-1238,19,20420
50088713,BLUE BOTTLE COFFEE,5107175314,HUDSON YARDS,20,13,15081
41480580,RANDY'S CHINESE RESTAURANT,7183811198,PUTNAM AVENUE,1693,19,6946
50092090,SHABU GARDEN,6463977412,WEST   33 STREET,24,4,14130
50052779,AMAMI SUSHI,9179091568,NASSAU AVENUE,57,47,10204
40574150,WHITESTONE BAGEL FACTORY,7187627700,149 STREET,2417,26,18961
50067271,CAFE GRILL,7183977111,96TH ST,2602-2608,2,19727
41614210,PETALUMA,2127728800,1 AVENUE,1356,46,18253
50075346,FRESH KITCHEN,2124813500,MADISON AVENUE,270,2,14726
50004681,THE CLAM,2122427420,HUDSON STREET,420,2,11406
41621317,GRACE KITCHEN,7185295850,VAN WYCK EXPRESSWAY,111-56,19,5513
50077827,PARADISE JUICE GARDEN,3476069580,EDWARD L GRANT HIGHWAY,1413,49,21477
41514631,PRONTO PIZZA,7185222225,COURT STREET,139,63,6073
40688834,SEGUINE BAGEL BAKERY,7189666097,AMBOY ROAD,5840,26,58
41278212,THE RUSSIAN TEA ROOM,2125817100,WEST   57 STREET,150,66,17856
41380163,UDON WEST,2129229677,EAST   46 STREET,150,47,15203
50006298,BLACKWELLS,2126617890,EAST   47 STREET,150,2,15317
50004309,KFC,7185262127,HILLSIDE AVE,17546,2,8297
50073470,WORSHIP SUPER HEROES,7185858665,E 138TH ST,570,19,20168
40561290,TOTONNO'S PIZZERIA,7183728606,NEPTUNE AVENUE,1524,62,406
41604545,HANG SHING KITCHEN,7187931550,METROPOLITAN AVENUE,104-09,19,8079
50095405,MITEA BAYSIDE,9148811797,BELL BLVD,4009,4,17613
50088804,MOMO CURRY,9175664959,WEST   14 STREET,353,47,12633
41262775,KELLY'S,2123881464,AVENUE A,12,45,10120
40799593,SING SING KARAOKE,2126740700,AVENUE A,81,2,10412
50009411,DELICIAS CALENAS #4,7182062262,SUTPHIN BOULEVARD,94-18,76,6816
41348372,LE PAIN QUOTIDIEN,6466528186,WEST BROADWAY,81,69,8828
50079062,LITTLE TONG NOODLE SHOP,9293830465,EAST   53 STREET,235,4,15977
41709760,STELLA 34,2129679251,WEST   34 STREET,151,46,14590
50101187,CHOPSTICK KOSHER & CHINESE FOOD,9178337678,63RD DR,9021,48,10505
50079972,GRAND SEOUL,2122265555,CHRYSTIE STREET,85,50,9188
40656594,RIVERDALE STEAK HOUSE,7185499946,RIVERDALE AVENUE,5700,77,23048
41367788,LE BON PAIN,7184648160,JAMAICA AVENUE,211-65,7,8905
50012221,ANDALUCIA BAR & LOUNGE,9173184044,BUSHWICK AVENUE,1336,46,5744
50063608,TORTOISE & HARE,3478437868,BROADWAY,6115,2,22965
50085940,BLUE HAVEN EAST,6466784200,3 AVENUE,493,2,13492
50013468,KREYOL FLAVOR,7188562100,CHURCH AVENUE,2816,16,3403
41547117,PICCOLI,7187880006,PROSPECT PARK SOUTH WEST,157,46,3571
41355897,POLLO DORADO FRIED CHICKEN,2127952569,ST NICHOLAS AVENUE,1497,51,21873
50046395,CIRO'S PIZZA,7186346800,BEACH  116 STREET,171,62,408
41180283,STARBUCKS,2123085717,LEXINGTON AVENUE,655,13,16494
50009628,C BAR & LOUNGE,3474805196,LEFFERTS BOULEVARD,87-22,16,6881
50082888,PEKING TASTE,7189661900,PAGE AVENUE,240,19,27
41050020,COMMONWEALTH,7187682040,5 AVENUE,497,2,4130
50051458,SUPER KENNEDY'S CHICKEN & SANDWICH,7183651000,UNIVERSITY AVENUE,2370,17,22257
50042352,KULUSHKAT,3473782514,WASHINGTON AVENUE,1137,52,3831
41101595,ANGELO'S PIZZA,2122458811,BROADWAY,1697,62,17518
40987470,GROTTA AZZURRA,2129258775,MULBERRY STREET,177,46,9728
41381287,SINGAS FAMOUS PIZZA,7183474300,HILLSIDE AVENUE,260-21,62,12259
40482592,BERNARD B JACOBS THEATER,2125867610,WEST   45 STREET,242,2,16288
41375603,CACHAPAS Y MAS,2123042224,DYCKMAN STREET,107,51,22266
41615382,THE MASALA WALA,2123589300,ESSEX STREET,179,42,10006
50048506,BLOSSOM ICE CREAM,9293377595,COURT STREET,196,41,5877
50105047,THE WILD SON,2127277900,1 AVENUE,132,58,10877
50014192,LA POTENCIA RESTAURANT,9178013200,JEROME AVENUE,1898,51,21804
41086673,AMORINA,7182303030,VANDERBILT AVENUE,624,46,4904
50002514,SHAKE SHACK,6465175805,GRAND CENTRAL TERMINAL,49,2,14979
50006816,OAXACA TAQUERIA,7182308111,BEDFORD AVENUE,1116,79,5786
50046460,LIN'S GARDEN,7183991666,4 AVENUE,175,19,4999
40530630,NACIONAL BAKERY #1,7188930168,WESTCHESTER AVENUE,1484,7,20957
50056970,BUTLER,3479254682,SOUTH    5 STREET,95,2,8270
41649471,PIZZA PRINCE,7183890501,NASSAU AVENUE,86,62,10269
50045873,THE PEARL ROOM,7188336666,3 AVENUE,8518,71,1844
50011343,EMPIRE TACO CHINA,7183728888,CROPSEY AVENUE,2807,79,543
41560435,BASILIO'S INN RESTAURANT,7187206835,GALESVILLE COURT,6,46,817
41390593,NASSAU BAR,2129620011,NASSAU STREET,118,11,8178
41276651,EL TEXANO RESTAURANT,7188236457,WESTCHESTER AVENUE,2031,53,21161
50066680,ADDICTIVE WINE BAR & TAPAS 1,3478320951,NORTHERN BLVD,8701,78,15708
50033767,FEAST ON US,2122428231,HUDSON STREET,645,2,12454
50043852,L'EXPRESS,2122545858,PARK AVENUE SOUTH,249,33,12349
41204340,TINY'S PIZZA & PASTA,7182938346,GRANT AVENUE,1113,62,21069
41273144,LA COLOMBE TORREFACTION,2123431515,CHURCH STREET,319,13,9670
50012576,FRUITEA,7184450055,MAIN STREET,57-05,49,13738
41612393,THE IRISH AMERICAN,6464146224,JOHN STREET,17,45,8060
41385657,HOWL AT THE MOON BAR & GRILL,7185617694,EAST  189 STREET,585,2,22143
50032596,THE FOOD SERMON,7184847555,ROGERS AVENUE,355,16,3997
50046429,CHARO RESTAURANT,7187797730,37TH AVE,10201,76,15086
50056007,ROYAL 35 STEAK HOUSE,2128047276,EAST   35 STREET,1,2,14281
41699414,SBARRO,7182710681,QUEENS BOULEVARD,90-15,2,11876
41109419,THEATER ROW DINER,2124266000,WEST   42 STREET,424,2,16328
50070601,HELLO SAIGON,2122542088,BLEECKER STREET,180,83,11107
50052435,SUBWAY SANDWICHES,7184431700,MYRTLE AVENUE,1432,68,6821
50007379,matchpointnyc,7187690001,SHELL ROAD,2781,74,510
41580537,TRATTORIA ZERO OTTO NOVE II,2122420899,WEST   21 STREET,15,46,12672
50087334,JUMBO HAMBURGER PLACE,2126659600,WEST  116 STREET,112,2,20026
50058285,BOSTON MARKET,3476029001,BROADWAY,5520,2,22698
50038495,DUNKIN',2122320020,JOHN STREET,80,27,7909
41692902,STRIP HOUSE,2123365454,WEST   44 STREET,15,77,15456
50014213,SUGARDADDY'S,7187069600,27 STREET,51-07,2,12526
50103814,MAYA TAQUERIA,7183986292,5 AVENUE,168,53,4916
50100919,FARMER'S FRIDGE - MOUNT SINAI HOSPITAL - OR LOUNGE,3122290099,MADISON AVENUE,1468,2,19634
41635838,DANNY'S SZECHUAN GARDEN RESTAURANT,7187386500,CROSSBAY BOULEVARD,156-40,21,3934
41306859,SUN WAH CHINESE RESTAURANT OF NY,7189375212,36 AVENUE,3016,19,15879
41674131,GALLI RESTAURANT,2129669288,MERCER STREET,45,46,9966
40385774,PARK PLAZA RESTAURANT,7185965900,CADMAN PLAZA WEST,220,2,6757
50017360,MOZZARELLA,7187835555,LEE AVENUE,264,48,6907
41049051,RUTH M LIEDYS SHORE INN,7184479240,RICHMOND TERRACE,748,2,3139
41395416,CITI FIELD IN SEAT KITCHEN/STAND 118,7185958100,ROOSEVELT AVENUE,126,2,14480
40901879,TAVERNA KYCLADES,7185458666,DITMARS BOULEVARD,33-07,71,18833
41718215,YAKITORI TOTTO,2122454555,WEST   55 STREET,251,47,17811
50095280,REGALO DE DIOS UNISEX SALON,7184012325,EAST  138 STREET,482,2,20230
50096067,TACO MIX,9173883977,DELANCEY STREET,158,53,9266
50065459,TOST,7184608678,KISSENA BLVD,6010,26,12540
50078200,BLUE STRIPES,9172658737,EAST   13 STREET,28,13,11990
50054609,CHINA WOK III,7185842488,WEBSTER AVE,2459,19,22203
41289750,NORTH SQUARE,2122541200,WAVERLY PLACE,103,2,11653
50009095,TOWN TENNIS MEMBERS CLUB,2127524059,EAST   56 STREET,430,2,15965
50071835,BRIGITTE BISTRO MODERNE,6466493378,CANAL STREET,37,33,8739
41118287,LA LIBERTAD RESTAURANT,7183233900,LIBERTY AVENUE,96-19,76,5267
41504877,TU CASA RESTAURANT,7188061890,STEINWAY STREET,30-10,76,17438
40366961,MITCHELL'S RESTAURANT,7187893212,VANDERBILT AVENUE,617A,72,5028
41412075,BURGER ONE NYC,2127370095,LEXINGTON AVENUE,1150,2,18825
41561516,OBAO,2122458880,9 AVENUE,647,80,16757
50036468,CHOP'T,6467419834,NEW YORK PLZ,1,67,7212
50088249,BEBE FRITAY,3474145388,UTICA AVENUE,744A,23,3573
50013425,ON TOP WINGS-N-FISH,7187935666,KISSENA BOULEVARD,70-72,26,11366
41655178,DUNKIN',3476894067,JAY STREET,387,27,6291
41279614,BLUE RIBBON SUSHI BAR & GRILL,2123970404,COLUMBUS CIR,6,47,18210
50014390,CINCO DE MAYO,7182240330,BELL BOULEVARD,42-29,79,17165
50016198,MOE'S SOUTHWEST GRILL & CHARLEYS PHILLY STEAKS,2125947817,PENN PLZ,1,53,14719
50074432,LEGENDARY BAR & GRILL,7188220100,EAST TREMONT AVENUE,3513,2,21045
40973710,BAGEL TALK,2128751267,AMSTERDAM AVENUE,368,6,19282
41165361,BLT STEAK,2127527470,EAST   57 STREET,106,77,16976
41463512,MCDONALD'S,6469186885,3 AVENUE,824,37,15707
50086343,THE BOOGIE DOWN GRIND CAFE,9175335540,SENECA AVENUE,1200,13,20579
41328784,SOUTHSIDE COFFEE,3475990887,6 AVENUE,652,13,3833
41478393,THE DISTILLERY,2127670077,9 AVENUE,785,2,17797
50086759,THE PHO 3,9178221229,7 AVENUE SOUTH,152,83,12027
40425000,PATMAR BAKE SHOP,7183410900,LINDEN BOULEVARD,205-07,16,6646
50016151,UPPER STORY BY CHARLIE PALMER,2126449394,3 AVENUE,979,2,16909
41598329,BOSTON ROAD CHINA,7188819888,BOSTON ROAD,3483,19,22686
50009442,NOUS ESPRESSO BAR,2128530192,AMSTERDAM AVENUE,1150,13,20187
50060913,AL CHOLO WEST INDIAN BAKERY & HEALTH FOOD STORE,7186559727,WHITE PLAINS ROAD,3825,7,22832
50069859,MCDONALD'S,2126834919,PARK AVENUE SOUTH,401,69,13096
50000749,DUTCH KILLS CENTRAAL,7186068651,29TH ST,3840,2,15291
50003236,LITTLE DOKEBI,7183491383,DRIGGS AVENUE,85,50,10197
50043059,GREENWICH STREET TAVERN,2123347827,GREENWICH STREET,399,2,9845
50052500,SCHMELTZER DINING HALL,6463465110,WEST   62 STREET,150,2,18570
50050190,SWEETGREEN ASTOR PLACE,6468761468,ASTOR PLACE,10,67,11327
50054438,LAN SHENG RESTAURANT,2125758899,WEST   36 STREET,128,19,14797
50055609,CAFE EAST,9172168812,BROADWAY,2920,4,20177
50074966,P.J.HORGAN'S,9175534651,SKILLMAN AVE,4902,45,13694
50041843,SUSHI SEKI,2122628880,WEST   46 STREET,365,47,16736
50070366,VILLAGE DINER,7188503787,LEFFERTS BOULEVARD,81-74,2,7851
41367922,FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER,2122175773,WEST   27 STREET,227,2,13876
50047418,CHEZ MATY ET SOKHNA,2123685005,ADAM CLAYTON POWELL JR BOULEVARD,2249,1,20399
41450097,NU HOTEL,7188528585,SMITH STREET,85,2,6003
41269387,DUNKIN',2123028080,WEST   37 STREET,265,27,15189
41524723,DUNKIN',7184602096,ROOSEVELT AVENUE,13541,27,16402
41435950,ARMANDO GROCERY & BAKERY,7184977979,WYCKOFF AVENUE,272,7,6937
41471314,TAKAHACHI BAKERY,2127915550,MURRAY STREET,25,7,8524
40988969,LORETTA'S PIZZA,7189315511,LAYTON AVENUE,3276,62,21238
50073845,THE ATTIC CAFE,7183335202,4 AVENUE,6754,2,2541
41683685,BAGELS & BREW,7185454440,BROADWAY,43-05,2,16086
50084540,BOMBAY CHOWK,2122494111,1 AVENUE,1378,42,18323
41410071,RIMINI PASTRY SHOPPE,7182360644,BAY PARKWAY,6822,7,1319
40874933,NUMERO 28 PIZZERIA,2124639653,CARMINE STREET,2628,46,11346
41086575,DUNKIN',7184322606,BROADWAY,5501,27,22690
50085969,THE KATI ROLL COMPANY,2127306740,PARK AVENUE,230,42,15352
40385873,RAY'S PIZZA,2129749381,7 AVENUE,829-831,62,17409
40638039,LEGENDS BAR & GRILL,7188999553,35 AVENUE,71-04,2,14646
50075329,KUNG FU STEAMER,9173026571,11 AVENUE,6415,19,2081
41074207,SMALLS JAZZ CLUB,6468230596,WEST   10 STREET,183,2,11931
40402029,EL NUEVO IZALCO RESTAURANT,7185338373,ROOSEVELT AVENUE,6405,51,13638
41568332,THE DUCK,2128313464,2 AVENUE,2171,2,19762
50009332,SPRINKLES CUPCAKES,2126039321,VESEY STREET,200,7,8693
41298697,MARILU & DEYSI RESTAURANT,2127956909,AUDUBON AVENUE,206,51,21590
41403291,ARDESIA,2122479191,WEST   52 STREET,510,2,18058
41494383,LEMON LIFE,2123692886,EAST  110 STREET,255,47,19742
50051703,LI'S KITCHEN,7185191881,WILLIAMSBRIDGE ROAD,2515,19,22328
50033668,BROOKLYN ROASTING WORKS,7188551000,WEST   23 STREET,50,13,12905
41411052,MOLE,3473842300,KENT AVENUE,178,53,9446
50065407,POPEYES,7188726036,BUSHWICK AVENUE,1630,17,5243
50072352,WOK WOK RESTAURANT,9173883627,MOTT STREET,11,4,8603
50076681,LHASA FRESH FOOD,3479526934,74TH ST,3750,4,14048
50034118,PHO MAC VIETNAMESE FOOD,7189829292,RICHMOND AVENUE,1407,83,1450
40588761,PATTY WORLD,7186586838,164 STREET,8959,16,7713
50091682,JACOB'S PICKLES,9177437388,WATER STREET,55,2,7305
41594950,FAIRFIELD INN & SUITES,7185224000,3 AVENUE,181,2,5245
50082893,SONIC,7189390500,ROOSEVELT AVE,13651,2,16594
40369299,SEASHORE RESTAURANT,7188850300,CITY ISLAND AVENUE,591,71,21982
50056983,HUASCAR & CO BAKE SHOP,6467979040,WEST   54 STREET,453,7,18078
50006796,LA PARADA II RESTAURANT,7184396200,4 AVENUE,5911,51,2943
50057422,BELLA NAPOLI,7187985507,ALLERTON AVENUE,769,62,22409
41278206,SWEDISH FOOTBALL CLUB,9175192841,65 STREET,725,2,2340
41485091,BRAVO PIZZA,2122532220,EAST   14 STREET,115,62,11906
40885805,AMMA,2126448330,EAST   51 STREET,246,42,15692
50079132,LITTLE FRANKIES PIZZERIA,9292065255,LINDEN BLVD,20501B,62,6642
50074603,CHICK-FIL-A AT FULTON STREET,6468697304,FULTON STREET,144,17,8140
50007126,SANDWICHERIE OF NEW YORK,2129725600,EAST   42 STREET,202,2,14632
50002028,LA NORTENA,7183883045,GRAHAM AVENUE,255A,53,8221
50010310,HANABI,2125701888,2 AVENUE,1450,47,18525
50097841,JIN DING XUAN,7183535791,MAIN STREET,57-33,19,13603
50078860,A FEI CHINESE RESTAURANT,7184535205,THROOP AVENUE,553,19,5496
50087521,iPizzaNY,2122451451,9 AVENUE,642,62,16725
50101467,CATRIA MODERN ITALIAN,6464376742,WEST   34 STREET,461,46,15319
50070285,F.B. & J,9178653644,PARK AVENUE SOUTH,225,2,12254
41681666,ISLAND SOFT PRETZEL STOP,6465250973,FERRY TERMINAL DRIVE,6,2,3089
41020284,LITTLE ITALY PIZZA,2127307575,WEST   45 STREET,55,63,15721
50008235,DUNKIN',7187421200,3 AVENUE,3033,27,20627
50036651,VATAN,2126895666,3 AVENUE,409,42,12948
50053912,LA VRAIE RACLETTE,9293295758,EAST   12 STREET,511,33,11081
50067635,CAFFEINE UNDERGROUND,7184844806,CENTRAL AVENUE,447,13,6303
41497405,COTTA BENE,7187227200,3 AVENUE,291,46,4847
50086686,GERTIE,7186360902,MARCY AVENUE,58,2,8351
50083695,FOREVER COFFEE BAR,6468820009,WEST  181 STREET,714,13,21811
50012902,NEW MING LIANG KITCHEN,7185470778,EAST GUN HILL ROAD,236,19,22760
50079608,TAIYAKI NYC,6465933860,BEDFORD AVENUE,294,41,8667
41102997,TAJ II,2126203033,WEST   21 STREET,48,2,12714
50079815,ROUND PIE PIZZA COMPANY,7185240000,VICTORY BOULEVARD,1957,63,1362
50077098,Mr. Chen Restaurant,7184511514,RALPH AVENUE,1269,19,3182
50078916,ZYARA,6465594250,CLINTON STREET,57,52,9589
50012381,SUNRISE/SUNSET,6175990334,EVERGREEN AVENUE,351,13,6478
41567772,THAI 101,7188558518,MYRTLE AVENUE,448,80,6427
41503136,THE HILLS RESTAURANT AND BAR,7188565501,CHURCH AVENUE,4706,16,3472
50054610,ISTANBUL BAY,9292922353,5 AVENUE,8002,52,1957
41449961,PENN SUSHI,2125645496,PENN STATION,0,47,14512
40600853,YESHIVA UNIVERSITY - CARDOZO LAW SCHOOL PANTRY,2127900247,5 AVENUE,5355,48,18732
50004836,MITOUSHI SUSHI ASIAN FUSION,7183360003,CONEY ISLAND AVENUE,2478,4,798
50074043,ANTONIO'S,7187289200,21ST AVE,7602A,46,18464
